"Protein_ID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Swiss.Prot_Hit","SP_E.value","Swiss.Prot_Description","Trembl_Hit","TB_E.value","Trembl_Description","NCBI_hit","nr_E.value","NCBI_Description","GO_Swiss.Prot","GO_Trembl"
"evm.TU.chromosome_1.1767",24.9034569951246,1.08650124746029,0.270310202099865,4.01946074924278,5.8331498279098e-05,0.000640628225489146,"sp|P60877|SNP25_MACMU",2.09e-77,"Synaptosomal-associated protein 25 OS=Macaca mulatta GN=SNAP25 PE=2 SV=1","tr|A0A2B4RX69|A0A2B4RX69_STYPI",7.24e-133,"Synaptosomal-associated protein 25 OS=Stylophora pistillata GN=Snap25 PE=4 SV=1","ref|XP_020632252.1|",2.02e-142,"synaptosomal-associated protein 25-like [Orbicella faveolata]","GO:0030424; GO:0031083; GO:0030054; GO:0005737; GO:0005856; GO:0031234; GO:0016020; GO:0043209; GO:0048471; GO:0005886; GO:0098794; GO:0042734; GO:0031201; GO:0036477; GO:0008021; GO:0070032; GO:0005802; GO:0005484; GO:0017075; GO:0008306; GO:0098967; GO:0007626; GO:0060291; GO:0099590; GO:0031915; GO:0070201; GO:0010975; GO:1990926; GO:0031629; GO:0016082","GO:0005634; GO:0043565; GO:0006355"
"evm.TU.chromosome_3.1686",10.620315306604,-2.22546333019098,0.553807410323675,-4.01847878649781,5.85750815617605e-05,0.000642902577440482,"sp|Q91W43|GCSP_MOUSE",0,"Glycine dehydrogenase (decarboxylating), mitochondrial OS=Mus musculus GN=Gldc PE=1 SV=1","tr|A0A2B4RCG0|A0A2B4RCG0_STYPI",0,"Glycine dehydrogenase (Decarboxylating), mitochondrial OS=Stylophora pistillata GN=Gldc PE=4 SV=1","ref|XP_022808135.1|",0,"LOW QUALITY PROTEIN: glycine dehydrogenase (decarboxylating), mitochondrial-like [Stylophora pistillata]","GO:0005960; GO:0005739; GO:0005634; GO:0005886; GO:0019899; GO:0016594; GO:0004375; GO:0016829; GO:0042803; GO:0070280; GO:0030170; GO:1990830; GO:0006546; GO:0019464; GO:1903442; GO:0036255","GO:0005739; GO:0004375; GO:0016829; GO:0006546"
"evm.TU.chromosome_3.119",1.80544980624214,3.36451468569954,0.837702052118323,4.01636199552285,5.91034479624182e-05,0.000647894423961394,"sp|Q9NYR8|RDH8_HUMAN",7.44e-66,"Retinol dehydrogenase 8 OS=Homo sapiens GN=RDH8 PE=1 SV=1","tr|A0A2B4SM59|A0A2B4SM59_STYPI",1.24e-171,"Retinol dehydrogenase 8 OS=Stylophora pistillata GN=RDH8 PE=4 SV=1","ref|XP_020611788.1|",8.94e-176,"retinol dehydrogenase 8-like [Orbicella faveolata]","GO:0005737; GO:0005887; GO:0004303; GO:0052650; GO:0004745; GO:0006703; GO:0050896; GO:0006694; GO:0007601","GO:0016021; GO:0016491"
"evm.TU.chromosome_11.146",2.47629706944376,3.03170623941004,0.756435807503004,4.00788303427585,6.12654476187531e-05,0.000669096171885899,"sp|A4QNP7|DMTA2_XENTR",5.48e-38,"Doublesex- and mab-3-related transcription factor A2 OS=Xenopus tropicalis GN=dmrta2 PE=2 SV=1","tr|A0A2B4RJP2|A0A2B4RJP2_STYPI",0,"Doublesex-and mab-3-related transcription factor A2 OS=Stylophora pistillata GN=dmrta2 PE=4 SV=1","ref|XP_020618344.1|",0,"doublesex- and mab-3-related transcription factor A2-like [Orbicella faveolata]","GO:0005634; GO:0003700; GO:0046872; GO:0043565","GO:0005634; GO:0003700; GO:0046872; GO:0043565"
"evm.TU.chromosome_8.2501",4.85216076208463,-2.08483870045107,0.521131337430568,-4.00060128936083,6.31817356837054e-05,0.000688317536056991,"sp|Q7TSV9|ENKD1_MOUSE",1.21e-43,"Enkurin domain-containing protein 1 OS=Mus musculus GN=Enkd1 PE=1 SV=1","tr|A0A2B4RSU1|A0A2B4RSU1_STYPI",8.36e-163,"Enkurin domain-containing protein 1 OS=Stylophora pistillata GN=ENKD1 PE=4 SV=1","gb|PFX19889.1|",1.3e-162,"enkurin domain-containing protein 1-like [Stylophora pistillata]","GO:0005881; GO:0015630",""
"evm.TU.chromosome_12.792",7.16756537163799,-2.4293780298771,0.607285099224981,-4.00039130381674,6.32378290375146e-05,0.000688502840744658,NA,NA,NA,NA,NA,NA,"ref|XP_020624531.1|",1.15e-20,"uncharacterized protein LOC110061997 isoform X2 [Orbicella faveolata]",NA,NA
"evm.TU.chromosome_5.3",3.55619783319189,2.45660365909562,0.614408989449889,3.99831985091094,6.37937074662874e-05,0.000692842139781824,NA,NA,NA,"tr|A0A2B4SHZ0|A0A2B4SHZ0_STYPI",0,"Uncharacterized protein OS=Stylophora pistillata GN=AWC38_SpisGene5704 PE=4 SV=1","ref|XP_020632939.1|",0,"uncharacterized protein LOC110069738 [Orbicella faveolata]",NA,""
"evm.TU.chromosome_3.741",112.205105402908,0.969092929187184,0.242648492132176,3.99381393501221,6.50188932103075e-05,0.000703978379098204,"sp|P49321|NASP_HUMAN",1.43e-38,"Nuclear autoantigenic sperm protein OS=Homo sapiens GN=NASP PE=1 SV=2","tr|A0A2B4S7V3|A0A2B4S7V3_STYPI",8.81e-133,"Nuclear autoantigenic sperm protein OS=Stylophora pistillata GN=NASP PE=4 SV=1","ref|XP_020627275.1|",7.51e-165,"histone-binding protein N1/N2-like [Orbicella faveolata]","GO:0005737; GO:0000790; GO:0005654; GO:0005634; GO:0043234; GO:0042393; GO:0051879; GO:0032403; GO:0001824; GO:0007049; GO:0008283; GO:0006260; GO:0006335; GO:0006336; GO:0043486; GO:0008584; GO:0006334; GO:0015031; GO:0033574",""
"evm.TU.chromosome_6.2629",8.92295216818236,-1.7335991615894,0.434360220198596,-3.99115545340862,6.57521615522804e-05,0.000711043632845286,"sp|O15050|TRNK1_HUMAN",0,"TPR and ankyrin repeat-containing protein 1 OS=Homo sapiens GN=TRANK1 PE=2 SV=4","tr|A0A2B4SVM7|A0A2B4SVM7_STYPI",0,"TPR and ankyrin repeat-containing protein 1 OS=Stylophora pistillata GN=TRANK1 PE=4 SV=1","ref|XP_020607950.1|",0,"TPR and ankyrin repeat-containing protein 1-like isoform X1 [Orbicella faveolata]","",""
"evm.TU.chromosome_5.2199",184.810996874142,0.881774281781321,0.221376273463985,3.98314719090605,6.80086046500861e-05,0.000731479596884913,"sp|Q6NZF1|ZC11A_MOUSE",7.1e-35,"Zinc finger CCCH domain-containing protein 11A OS=Mus musculus GN=Zc3h11a PE=1 SV=1","tr|A0A2B4SU73|A0A2B4SU73_STYPI",2.26e-97,"Zinc finger CCCH domain-containing protein 11A OS=Stylophora pistillata GN=ZC3H11A PE=4 SV=1","ref|XP_020605789.1|",2e-147,"zinc finger CCCH domain-containing protein 11A-like [Orbicella faveolata]","GO:0005622; GO:0046872; GO:0016973","GO:0046872"
"evm.TU.chromosome_10.2382",7.47592575121429,1.42209461305188,0.357151146864457,3.98177249474599,6.84032391057598e-05,0.000735199182481431,"sp|O95562|SFT2B_HUMAN",3.12e-70,"Vesicle transport protein SFT2B OS=Homo sapiens GN=SFT2D2 PE=1 SV=1","tr|A0A2B4SX77|A0A2B4SX77_STYPI",3.52e-102,"Vesicle transport protein SFT2A OS=Stylophora pistillata GN=Sft2d1 PE=4 SV=1","gb|PFX33789.1|",5.46e-102,"vesicle transport protein SFT2A-like [Stylophora pistillata]","GO:0070062; GO:0016021; GO:0016020; GO:0015031; GO:0016192","GO:0016021; GO:0015031; GO:0016192"
"evm.TU.chromosome_14.7220",3.98274511495314,-2.99529837785984,0.754719191928354,-3.96875872495924,7.22479870895362e-05,0.000772281881413392,"sp|E7FAM5|LIN41_DANRE",8.54e-37,"E3 ubiquitin-protein ligase TRIM71 OS=Danio rerio GN=trim71 PE=2 SV=1","tr|A0A2B4SE05|A0A2B4SE05_STYPI",0,"E3 ubiquitin-protein ligase TRIM71 OS=Stylophora pistillata GN=trim71 PE=4 SV=1","ref|XP_020631340.1|",0,"E3 ubiquitin-protein ligase TRIM71-like [Orbicella faveolata]","GO:0000932; GO:0035198; GO:0004842; GO:0008270; GO:0010172; GO:0008543; GO:0000082; GO:0035278; GO:0010586; GO:0021915; GO:0051865; GO:0060964; GO:2000177; GO:0072089","GO:0005622; GO:0016874; GO:0008270"
"evm.TU.chromosome_10.2622",16.4439789251528,-1.97604347948481,0.498536419558008,-3.9636893152896,7.38002869092717e-05,0.000786964802780709,"sp|Q9P2D0|IBTK_HUMAN",2.97e-52,"Inhibitor of Bruton tyrosine kinase OS=Homo sapiens GN=IBTK PE=1 SV=3","tr|A0A2B4SS29|A0A2B4SS29_STYPI",2.73e-109,"Inhibitor of Bruton tyrosine kinase OS=Stylophora pistillata GN=ibtk PE=4 SV=1","ref|XP_020627308.1|",1.44e-132,"inhibitor of Bruton tyrosine kinase-like [Orbicella faveolata]","GO:0005737; GO:0016020; GO:0005654; GO:0019901; GO:0030292; GO:0001933; GO:0051209","GO:0016301"
"evm.TU.chromosome_3.1816",1.60603234391344,-4.21091720645223,1.06310780188531,-3.96095033728905,7.46520593950541e-05,0.000795085053387711,"sp|A2RRS8|CEP78_XENTR",1.25e-127,"Centrosomal protein of 78 kDa OS=Xenopus tropicalis GN=cep78 PE=2 SV=1","tr|A0A2B4RWB2|A0A2B4RWB2_STYPI",0,"Centrosomal protein of 78 kDa OS=Stylophora pistillata GN=cep78 PE=4 SV=1","ref|XP_020624782.1|",0,"centrosomal protein of 78 kDa-like isoform X2 [Orbicella faveolata]","GO:0005814; GO:0005813; GO:0036064; GO:0044782",""
"evm.TU.chromosome_10.2049",1.89481765204777,-3.68078853405108,0.929379546521055,-3.96047938415405,7.47994507821836e-05,0.00079569270832062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"evm.TU.chromosome_3.1440",0.982200301714602,3.75155846442697,0.948353778381512,3.95586388745083,7.62585730755328e-05,0.000808756011157955,"sp|Q566N0|ENPP4_DANRE",3.77e-38,"Bis(5'-adenosyl)-triphosphatase enpp4 OS=Danio rerio GN=enpp4 PE=2 SV=1","tr|A0A2B4SNW9|A0A2B4SNW9_STYPI",1.81e-106,"Bis(5'-adenosyl)-triphosphatase enpp4 OS=Stylophora pistillata GN=enpp4 PE=4 SV=1","ref|XP_020616080.1|",2.19e-134,"ectonucleotide pyrophosphatase/phosphodiesterase family member 5-like [Orbicella faveolata]","GO:0016021; GO:0005886; GO:0047710; GO:0046872; GO:0007596; GO:0008152; GO:0030194","GO:0003824; GO:0008152"
"evm.TU.chromosome_7.2819",7.80016042829363,1.56599109737743,0.39616968406886,3.95282920513734,7.72325652434032e-05,0.000816154090778518,"sp|Q9NP86|CABP5_HUMAN",1.38e-06,"Calcium-binding protein 5 OS=Homo sapiens GN=CABP5 PE=1 SV=1","tr|A0A2B4RHZ7|A0A2B4RHZ7_STYPI",0,"Uncharacterized protein OS=Stylophora pistillata GN=AWC38_SpisGene19882 PE=4 SV=1","gb|PFX15882.1|",0,"GRIP and coiled-coil domain-containing protein 2-like isoform X2 [Stylophora pistillata]","GO:0005829; GO:0005509; GO:0007165","GO:0005509"
"evm.TU.chromosome_4.249",10.875244817776,1.52723567460044,0.38651395287337,3.9513080012943,7.7725215506092e-05,0.000820867743618296,"sp|Q5ZLG0|AACS_CHICK",0,"Acetoacetyl-CoA synthetase OS=Gallus gallus GN=AACS PE=2 SV=1","tr|A7SG02|A7SG02_NEMVE",0,"Predicted protein OS=Nematostella vectensis GN=v1g170196 PE=4 SV=1","ref|XP_020622379.1|",0,"acetoacetyl-CoA synthetase-like [Orbicella faveolata]","GO:0005829; GO:0030729; GO:0005524; GO:0006631","GO:0030729; GO:0006629"
"evm.TU.chromosome_10.2992",2.50149003254181,2.58246945365346,0.654791096852141,3.94395932697999,8.0147257297457e-05,0.000844422299373207,"sp|Q6VMN6|PRLHR_MOUSE",1.69e-19,"Prolactin-releasing peptide receptor OS=Mus musculus GN=Prlhr PE=2 SV=2","tr|A7S595|A7S595_NEMVE",2.88e-44,"Predicted protein OS=Nematostella vectensis GN=v1g207019 PE=3 SV=1","ref|XP_022783091.1|",2.14e-136,"prolactin-releasing peptide receptor-like [Stylophora pistillata]","GO:0016021; GO:0005886; GO:0004930; GO:0004983; GO:0007268; GO:0007631; GO:0007186; GO:0042445; GO:0007218","GO:0016021; GO:0004930"
"evm.TU.chromosome_14.5884",11.2502661146147,-1.38203029423572,0.350583675695553,-3.94208398749254,8.07766787985803e-05,0.000848817225918718,NA,NA,NA,"tr|A7RMF6|A7RMF6_NEMVE",6.57e-44,"Predicted protein OS=Nematostella vectensis GN=v1g239362 PE=4 SV=1","ref|XP_020623771.1|",7.8e-103,"protein FAM133B-like [Orbicella faveolata]",NA,""
"evm.TU.chromosome_7.1046",10.7938867492959,1.32441302641634,0.336236490160448,3.93893305805191,8.18447599231015e-05,0.000858711906376031,"sp|Q00422|GABPA_MOUSE",2.58e-64,"GA-binding protein alpha chain OS=Mus musculus GN=Gabpa PE=1 SV=2","tr|A0A2B4RL26|A0A2B4RL26_STYPI",0,"GA-binding protein alpha chain OS=Stylophora pistillata GN=Gabpa PE=4 SV=1","ref|XP_020620230.1|",0,"ETS-related transcription factor Elf-1-like [Orbicella faveolata]","GO:0000790; GO:0005654; GO:0005634; GO:0033613; GO:0003682; GO:0003677; GO:0046982; GO:0000978; GO:0044212; GO:0001077; GO:0001228; GO:1903351; GO:0001701; GO:0045653; GO:0000122; GO:0010628; GO:0045944; GO:0006357","GO:0005634; GO:0003700; GO:0043565"
"evm.TU.chromosome_13.4162_evm.TU.chromosome_13.4163",28.8892343548929,-2.37992807497044,0.604398275049969,-3.937681779078,8.22726018072312e-05,0.000861661208939468,NA,NA,NA,NA,NA,NA,"gb|KXJ15791.1|",2.66e-06,"hypothetical protein AC249_AIPGENE8638 [Exaiptasia pallida]",NA,NA
"evm.TU.chromosome_3.1031",54.0640758283011,-0.51447761768248,0.130666197907433,-3.93734283174709,8.23888592594334e-05,0.000862366099057742,"sp|Q01063|PDE4D_MOUSE",0,"cAMP-specific 3',5'-cyclic phosphodiesterase 4D OS=Mus musculus GN=Pde4d PE=1 SV=2","tr|A0A2B4RT03|A0A2B4RT03_STYPI",0,"cAMP-specific 3',5'-cyclic phosphodiesterase 4D OS=Stylophora pistillata GN=Pde4d PE=4 SV=1","ref|XP_020606542.1|",0,"cAMP-specific 3',5'-cyclic phosphodiesterase 4C-like isoform X1 [Orbicella faveolata]","GO:0016324; GO:0034704; GO:0005813; GO:0005829; GO:0031965; GO:0004115; GO:0051117; GO:0030552; GO:0008144; GO:0044325; GO:0046872; GO:0097110; GO:0007568; GO:0006198; GO:0071872; GO:0071222; GO:0061028; GO:0050900; GO:0035264; GO:0045822; GO:0033137; GO:1901898; GO:0030593; GO:0032729; GO:0032743; GO:0032754; GO:0030814; GO:0086004; GO:1901844; GO:0002027; GO:0010880; GO:0060314; GO:0006939; GO:0050852","GO:0004114; GO:0046872; GO:0007165"
"evm.TU.chromosome_8.2680",22.9980497225803,-1.95211457070787,0.49658355601292,-3.93108983789442,8.45616639001566e-05,0.000882985470537765,NA,NA,NA,"tr|A0A2B4T1K3|A0A2B4T1K3_STYPI",2.27e-60,"Uncharacterized protein OS=Stylophora pistillata GN=AWC38_SpisGene686 PE=4 SV=1","ref|XP_020610553.1|",2.07e-71,"uncharacterized protein LOC110049118 [Orbicella faveolata]",NA,""
"evm.TU.chromosome_12.3225",88.2001552539401,-0.588901194139698,0.149862312364911,-3.92961502359405,8.50819700997114e-05,0.00088581795820125,"sp|A1A5G2|UBP47_XENTR",0,"Ubiquitin carboxyl-terminal hydrolase 47 OS=Xenopus tropicalis GN=usp47 PE=2 SV=1","tr|A0A2B4RJ81|A0A2B4RJ81_STYPI",0,"Ubiquitin carboxyl-terminal hydrolase 47 OS=Stylophora pistillata GN=usp47 PE=4 SV=1","ref|XP_020606205.1|",0,"LOW QUALITY PROTEIN: ubiquitin carboxyl-terminal hydrolase 47-like [Orbicella faveolata]","GO:0005737; GO:0004843; GO:0006284; GO:0006974; GO:0035520; GO:0045892; GO:0042981; GO:0006511","GO:0036459; GO:0016579; GO:0006511"
"evm.TU.chromosome_12.3093",13.2184872998388,0.963432289981705,0.245227174531948,3.92873380293419,8.53943020821473e-05,0.000888020085879048,"sp|Q9Z248|AEBP2_MOUSE",3.44e-34,"Zinc finger protein AEBP2 OS=Mus musculus GN=Aebp2 PE=1 SV=2","tr|A0A2B4SRM6|A0A2B4SRM6_STYPI",4.18e-154,"Zinc finger protein AEBP2 OS=Stylophora pistillata GN=aebp2 PE=4 SV=1","ref|XP_020614748.1|",0,"zinc finger protein AEBP2-like [Orbicella faveolata]","GO:0035098; GO:0005634; GO:0003677; GO:0046872; GO:0000978; GO:0003714; GO:0001078; GO:0016569; GO:0000122; GO:0006355; GO:0006351","GO:0003676"
"evm.TU.chromosome_4.1070",41.9787203960217,0.95052064155481,0.241951782608126,3.92855399248828,8.54581654373561e-05,0.000888159906987885,"sp|Q9JJC6|RIPL1_MOUSE",6.06e-24,"RILP-like protein 1 OS=Mus musculus GN=Rilpl1 PE=1 SV=1","tr|A0A2B4SLZ2|A0A2B4SLZ2_STYPI",0,"RILP-like protein 1 OS=Stylophora pistillata GN=Rilpl1 PE=4 SV=1","ref|XP_020601680.1|",0,"RILP-like protein 1 [Orbicella faveolata]","GO:0005814; GO:0005813; GO:0036064; GO:0005929; GO:0005737; GO:0005829; GO:0005654; GO:0005886; GO:0051959; GO:0046983; GO:0031267; GO:0060271; GO:0003382; GO:1903445; GO:1901214","GO:0046983"
"evm.TU.chromosome_9.922",2.10836960041563,3.47387544717266,0.885608298217643,3.92258683005129,8.76033064475129e-05,0.000908310680623535,"sp|Q16515|ASIC2_HUMAN",4.47e-69,"Acid-sensing ion channel 2 OS=Homo sapiens GN=ASIC2 PE=1 SV=1","tr|A0A2B4RYM6|A0A2B4RYM6_STYPI",0,"Acid-sensing ion channel 2 OS=Stylophora pistillata GN=ASIC2 PE=4 SV=1","ref|XP_022795960.1|",0,"acid-sensing ion channel 2-like [Stylophora pistillata]","GO:0043197; GO:0005887; GO:0043025; GO:0005886; GO:0044736; GO:0015280; GO:0007417; GO:0007268; GO:0050974; GO:0034220; GO:0015672; GO:0043066; GO:0007422; GO:0007602; GO:0051965; GO:0035418; GO:0034765; GO:0042391; GO:0003026; GO:0019229; GO:0010447; GO:0007605; GO:0050915","GO:0016021; GO:0005272"
"evm.TU.chromosome_5.1198",50.7777349487865,-1.26235127499931,0.322147841350851,-3.91854643416494,8.90845693283662e-05,0.000920958787141138,"sp|P12716|ACTC_PISOC",0,"Actin, cytoplasmic OS=Pisaster ochraceus PE=3 SV=1","tr|Q8IAC3|Q8IAC3_GALFS",0,"Actin OS=Galaxea fascicularis GN=LGfact PE=2 SV=1","dbj|BAC44866.1|",0,"actin [Galaxea fascicularis]","GO:0005737; GO:0005856; GO:0005524","GO:0005524"
"evm.TU.chromosome_1.1736",8.18334601117016,-3.53822801640155,0.904228904726096,-3.91297822698262,9.11647572985964e-05,0.000939156938346243,NA,NA,NA,"tr|A0A2B4SK94|A0A2B4SK94_STYPI",4.3e-85,"Uncharacterized protein OS=Stylophora pistillata GN=AWC38_SpisGene6336 PE=4 SV=1","ref|XP_020622529.1|",2.78e-134,"uncharacterized protein LOC110060118 [Orbicella faveolata]",NA,""
"evm.TU.chromosome_14.6530",9.66908980182464,1.33956572374757,0.342606254711731,3.90992781166439,9.23237078058162e-05,0.000949985068170127,"sp|Q8VD66|ABHD4_MOUSE",6.71e-139,"Protein ABHD4 OS=Mus musculus GN=Abhd4 PE=1 SV=1","tr|A0A2B4SSG7|A0A2B4SSG7_STYPI",0,"Abhydrolase domain-containing protein 4 OS=Stylophora pistillata GN=ABHD4 PE=4 SV=1","ref|XP_020609595.1|",0,"1-acylglycerol-3-phosphate O-acyltransferase ABHD5-like [Orbicella faveolata]","GO:0004622; GO:0016042; GO:0070291","GO:0016787"
"evm.TU.chromosome_14.2495",4.66366907526599,-2.10887703770611,0.540440381658692,-3.90214556364876,9.53437893888319e-05,0.00097763457152134,NA,NA,NA,NA,NA,NA,"ref|XP_020622172.1|",6.02e-18,"uncharacterized protein LOC110059789 [Orbicella faveolata]",NA,NA
"evm.TU.chromosome_7.942",3.49073632311624,-2.06923336479865,0.53049155620438,-3.90059623117064,9.59560740867143e-05,0.00098334043112947,"sp|P21802|FGFR2_HUMAN",1.9e-78,"Fibroblast growth factor receptor 2 OS=Homo sapiens GN=FGFR2 PE=1 SV=1","tr|A0A2B4RVA4|A0A2B4RVA4_STYPI",1.63e-107,"Mast/stem cell growth factor receptor Kit OS=Stylophora pistillata GN=KIT PE=4 SV=1","ref|XP_020631811.1|",1.69e-175,"uncharacterized protein LOC110068749 [Orbicella faveolata]","GO:0005938; GO:0009986; GO:0005737; GO:0031410; GO:0060076; GO:0005576; GO:0005794; GO:0016021; GO:0005887; GO:0043231; GO:0016020; GO:0005654; GO:0005634; GO:0005886; GO:0016303; GO:0005524; GO:0017134; GO:0005007; GO:0008201; GO:0042802; GO:0046934; GO:0042803; GO:0004713; GO:0005088; GO:0001525; GO:0009887; GO:0006915; GO:0007409; GO:0060348; GO:0030282; GO:0060349; GO:0060667; GO:0060670; GO:0060442; GO:0060445; GO:0048755; GO:0060449; GO:0045165; GO:0007267; GO:0071300; GO:0071560; GO:0048565; GO:0048701; GO:0048557; GO:0048568; GO:0048562; GO:0009880; GO:0003416; GO:0048730; GO:0030855; GO:0060664; GO:0001837; GO:0008543; GO:0035603; GO:0060595; GO:0035602; GO:0035607; GO:0035604; GO:0022612; GO:0031069; GO:0001701; GO:0042472; GO:0032808; GO:0060601; GO:0060174; GO:0048286; GO:0030324; GO:0060463; GO:0060484; GO:0060615; GO:0000165; GO:0003149; GO:0048762; GO:0060915; GO:0060916; GO:0048333; GO:0030901; GO:0016331; GO:0035264; GO:0050680; GO:0000122; GO:0042476; GO:0021769; GO:0035265; GO:0030916; GO:0003148; GO:0018108; GO:0090263; GO:0060045; GO:0045787; GO:0051781; GO:0008284; GO:0050679; GO:0060501; GO:0070374; GO:0043410; GO:0002053; GO:0010518; GO:0051897; GO:0048661; GO:0045944; GO:0030177; GO:0009791; GO:0060527; GO:0060523; GO:0060512; GO:0046777; GO:0021860; GO:0060687; GO:0010453; GO:0070372; GO:0040036; GO:0060688; GO:0040014; GO:0045667; GO:0033688; GO:0051150; GO:0008589; GO:0048608; GO:0045471; GO:0032496; GO:0048705; GO:0060529; GO:0001657; GO:0055010; GO:0021847; GO:0042060","GO:0016021; GO:0005524; GO:0004713"
"evm.TU.chromosome_8.496",6.35069018554291,1.66157289801615,0.426170500300242,3.89884540775477,9.66524544330963e-05,0.000988177386705412,"sp|Q9HB90|RRAGC_HUMAN",0,"Ras-related GTP-binding protein C OS=Homo sapiens GN=RRAGC PE=1 SV=1","tr|A0A2B4R6R1|A0A2B4R6R1_STYPI",0,"Ras-related GTP-binding protein C OS=Stylophora pistillata GN=Rragc PE=4 SV=1","ref|XP_022810221.1|",0,"ras-related GTP-binding protein C-like [Stylophora pistillata]","GO:0005737; GO:0005829; GO:0034448; GO:1990131; GO:0043231; GO:0005764; GO:0005634; GO:0019003; GO:0005525; GO:0003924; GO:0051020; GO:0000287; GO:0046982; GO:0006915; GO:0007050; GO:0016049; GO:0034613; GO:0034198; GO:0071230; GO:0032008; GO:0010506; GO:0016241; GO:0032006; GO:1903432; GO:0043200; GO:0008380; GO:0007264; GO:0006351","GO:0005525"
"evm.TU.chromosome_14.6586",14.3062203341894,1.13272188735135,0.290744008600982,3.89594231984984,9.78176680236295e-05,0.000996260711644199,"sp|Q6PHF0|CHM1A_DANRE",2.08e-84,"Charged multivesicular body protein 1a OS=Danio rerio GN=chmp1a PE=2 SV=1","tr|A0A2B4SUN9|A0A2B4SUN9_STYPI",4.83e-131,"Charged multivesicular body protein 1a OS=Stylophora pistillata GN=chmp1a PE=4 SV=1","ref|XP_020609511.1|",1.77e-133,"charged multivesicular body protein 1a-like [Orbicella faveolata]","GO:0000815; GO:0016363; GO:0021549; GO:0007076; GO:0015031; GO:0007034; GO:0016192","GO:0007034"
"evm.TU.chromosome_14.7068",1.92811912544676,3.05377635931855,0.784023635719562,3.89500548222102,9.81965087867621e-05,0.000999323916110688,"sp|E7FAM5|LIN41_DANRE",1.21e-120,"E3 ubiquitin-protein ligase TRIM71 OS=Danio rerio GN=trim71 PE=2 SV=1","tr|A0A2B4RXE0|A0A2B4RXE0_STYPI",0,"E3 ubiquitin-protein ligase TRIM71 OS=Stylophora pistillata GN=trim71 PE=4 SV=1","ref|XP_020624036.1|",0,"E3 ubiquitin-protein ligase TRIM71-like [Orbicella faveolata]","GO:0000932; GO:0035198; GO:0004842; GO:0008270; GO:0010172; GO:0008543; GO:0000082; GO:0035278; GO:0010586; GO:0021915; GO:0051865; GO:0060964; GO:2000177; GO:0072089","GO:0005622; GO:0016874; GO:0003676; GO:0008270"
"evm.TU.chromosome_12.1416",13.7655737290309,1.18602165894947,0.305060560377935,3.88782364223065,0.000101147072643665,0.0010252053116748,"sp|Q9DBV3|DHX34_MOUSE",0,"Probable ATP-dependent RNA helicase DHX34 OS=Mus musculus GN=Dhx34 PE=1 SV=2","tr|A0A2B4SMP0|A0A2B4SMP0_STYPI",0,"Putative ATP-dependent RNA helicase DHX34 OS=Stylophora pistillata GN=Dhx34 PE=4 SV=1","ref|XP_020623713.1|",0,"probable ATP-dependent RNA helicase DHX34 [Orbicella faveolata]","GO:0005737; GO:0005524; GO:0004004; GO:0003723; GO:2000623; GO:0000956; GO:0006396","GO:0005524; GO:0004386; GO:0003676"
"evm.TU.chromosome_7.372",3.31437504711171,-2.9045374711977,0.747655683832331,-3.88485974761756,0.000102388978716571,0.00103660014314431,"sp|Q9ZQ31|STY13_ARATH",4.61e-26,"Serine/threonine-protein kinase STY13 OS=Arabidopsis thaliana GN=STY13 PE=1 SV=2","tr|A0A2B4RBL1|A0A2B4RBL1_STYPI",0,"Putative serine/threonine-protein kinase OS=Stylophora pistillata GN=AWC38_SpisGene20763 PE=4 SV=1","ref|XP_022806969.1|",0,"uncharacterized protein LOC111344030 [Stylophora pistillata]","GO:0005622; GO:0005886; GO:0005524; GO:0004672; GO:0004674; GO:0004712; GO:0004713; GO:0004871; GO:0035556; GO:0006468","GO:0005524; GO:0004672"
